you did play with the little girl on the airplane ; did you play with the little girl on the airplane ?
you did play with the woods before going to sleep ; did you play with the woods before going to sleep ?
you did play with them ; did you play with them ?
you did play with them ; did you play with them ?
you did play with this kind ; did you play with this kind ?
you did play with your truck today ; did you play with your truck today ?
you did pour some milk in ; did you pour some milk in ?
you did prepare supper for me ; did you prepare supper for me ?
you did pull it off ; did you pull it off ?
you did pull it up all by yourself ; did you pull it up all by yourself ?
you did pull your rubber bands off ; did you pull your rubber bands off ?
you did push her all by yourself ; did you push her all by yourself ?
you did push it ; did you push it ?
you did push somebody in a stroller ; did you push somebody in a stroller ?
you did push the green go button ; did you push the green go button ?
you did push the quarter all the way in ; did you push the quarter all the way in ?
you did put a bib on ; did you put a bib on ?
you did put any sweaters in ; did you put any sweaters in ?
you did put anything in it ; did you put anything in it ?
you did put bitty bear 's thing on ; did you put bitty bear 's thing on ?
you did put cream first ; did you put cream first ?
you did put Daddy to bed alright ; did you put Daddy to bed alright ?
you did put dolly 's shoes on ; did you put dolly 's shoes on ?
you did put it back ; did you put it back ?
you did put it under there ; did you put it under there ?
you did put Papa 's boots away this morning ; did you put Papa 's boots away this morning ?
you did put some on your piece too ; did you put some on your piece too ?
you did put some shampoo on her head ; did you put some shampoo on her head ?
you did put something on top of it ; did you put something on top of it ?
you did put that car on the bell tower ; did you put that car on the bell tower ?
you did put that that on the pencil ; did you put that that on the pencil ?
you did put the ball somewhere ; did you put the ball somewhere ?
you did put the hat on the dolly ; did you put the hat on the dolly ?
you did put the horse on my head ; did you put the horse on my head ?
you did put the hot dogs in the macaroni ; did you put the hot dogs in the macaroni ?
you did put the kitty cat in the refrigerator ; did you put the kitty cat in the refrigerator ?
you did put the lights on ; did you put the lights on ?
you did put the man on the roof ; did you put the man on the roof ?
you did put the paper away ; did you put the paper away ?
you did put the quarter in it ; did you put the quarter in it ?
you did put the tinkertoy on the floor ; did you put the tinkertoy on the floor ?
you did put the toys away ; did you put the toys away ?
you did put the triangles in the right place ; did you put the triangles in the right place ?
you did put them on ; did you put them on ?
you did put your coat up here ; did you put your coat up here ?
you did put yours inside ; did you put yours inside ?
you did reach the towel ; did you reach the towel ?
you did read ; did you read ?
you did read that ; did you read that ?
you did read this ; did you read this ?
you did really ; did you really ?
you did really ; did you really ?
you did really burn ; did you really burn ?
you did really like that helicopter ; did you really like that helicopter ?
you did remember what this is on his back ; did you remember what this is on his back ?
you did ride a bike ; did you ride a bike ?
you did ride horses ; did you ride horses ?
you did ride in it ; did you ride in it ?
you did ride on his seat ; did you ride on his seat ?
you did ride on it ; did you ride on it ?
you did ride on the horsie yesterday ; did you ride on the horsie yesterday ?
you did ride to the doctor ; did you ride to the doctor ?
you did ride your bicycle today ; did you ride your bicycle today ?
you did ride your bicycle today ; did you ride your bicycle today ?
you did roll again ; did you roll again ?
you did run ; did you run ?
you did run after me ; did you run after me ?
you did run after the animals at the zoo ; did you run after the animals at the zoo ?
you did run after them ; did you run after them ?
you did run around in the plane ; did you run around in the plane ?
you did run in the elephant house ; did you run in the elephant house ?
you did run over the bridge ; did you run over the bridge ?
you did save any for Mommy and Observer ; did you save any for Mommy and Observer ?
you did save it ; did you save it ?
you did say babye to the light ; did you say babye to the light ?
you did say babye to the light ; did you say babye to the light ?
you did say big bubble ; did you say big bubble ?
you did say build with you> ; did you say build with you> ?
cha did say decorator ; did you say decorator ?
you did say goodbye to Nina ; did you say goodbye to Nina ?
you did say merry Christmas to Santa ; did you say merry Christmas to Santa ?
